Continent,Country,State,City,Name,CenterNumber,long,lat,Address,Zone,ContactPersonName,Mobile_1,Mobile_2,Landline,Email,Email_2
Asia,Malaysia,Malaysia,Perak,Yogi Vethathiri Maharishi Meditation and Spiritual Association of Malaysia,WCSC/AFF/MYS/021,101.1558037,4.666080861,"No.11-A Laluan Sungai Choh - 7, Taman Berjaya Tanjong Rambutan, IPOH, Perak, Malaysia.",Malaysia,A/N. M. Selvaraju A/N. Muniandy,0060-012-557-1814,0060-012-557-1814,-,m.selvaraju@hotmail.com,
Asia,Malaysia,Malaysia,Selangor,"Aanmiegam SKY Meditation Centre (Puchong, Selangor)",unknown,101.6407792,3.059938609,"K-02-06, Jalan PPK2, Kinrara Town Centre, Taman Kinrara Sek 3, 47100 Puchong, Selangor, Malaysia",Malaysia,A/N. Anandavelu,0060-017-640-8122,,-,-,
Asia,Malaysia,Malaysia,Selangor,Anggerik SKY Meditation Centre,unknown,101.5683853,3.430603199,"No.32, Jln. Anggerik 1B, Sek BB4, Bandar Bukit Beruntung, 48300 Rawang, Selangor, Malaysia",Malaysia,"SKY Asst. Prof.(T) Susila Alagar,",0060-012-392-7410,0060-012-392-8640,-,sdc.skyanggerikbb4@gmail.com,
Asia,Malaysia,Malaysia,Selangor,Banting SKY Centre,unknown,101.5333122,2.817126906,"No.22 Jalan Emas 26, Bandar Sungai Emas, Banting, Selngor - 42700, Malaysia",Malaysia,A/N. Hemalatha,0060-016-230-0965,,-,ramaishu1605@gmail.com,
Asia,Malaysia,Malaysia,Selangor,"Pertubuhan Pengamal Meditasi Vethathiri Dan Yoga Semenyih, Selangor",unknown,101.8603369,2.926024095,"No.34, Jalan 5/12, Bandar Rinching - 43500 Semenyih, Selangor, Malaysia.",Malaysia,"A/N. Arumugam Balakrishnan, A/N. M. Venkatachalapathi",0060-012-390-7767,0060-012-342-3401,0060-012-342-3401,"vsmanavalakai@gmail.com,",srivinothengineering@gmail.com
Asia,Malaysia,Malaysia,Selangor,Rawang SKY Meditation Sub Centre,unknown,101.5797615,3.329160055,"C6/1, Jalan Rawang Mutiara 2, Mutiara Bussiness Park, Rawang, Selangor, Malaysia",Malaysia,"SKY Asst. Prof.(T) Susila Alagar,",0060-012-392-7410,0060-012-392-8640,-,sdc.skyanggerikbb4@gmail.com,
Asia,Malaysia,Malaysia,Selangor,SKY Living Science Centre Malaysia,unknown,101.5699726,3.3999698,"20, Jalan Daisi 3, Bukit Sentosa, 48300 Rawang, Selangor, Malaysia",Malaysia,"A/N. Prasanna Shanmuganathan, Master I/C",0060-011-277-97627,,-,sky.livingsciencemalaysia@gmail.com,
Asia,Malaysia,Malaysia,Selangor,SKY Puchong Centre,unknown,101.6178623,3.039954678,"Puchong, Selangor, Malaysia",Malaysia,"A/N. Karmegam, Master In-charge,",0060-012-623-91578 ,,-,kmegam@gmail.com,
Asia,Malaysia,Malaysia,Seremban,Pertubuhan Penganut Vethathiri Sky Manavalakalai Seremban Malaysia,WCSC/AFF/MYS/043,101.9198631,2.715925653,"C-8-3, Jalan Dataran Sentral 3, Dataran Sentral, Tingkat, 70200 Seremaban, Negeri Sembilan Darul Khusus, Malaysia",Malaysia,A/N. Arumugam Balakrishnan ,0060-012-342-3401 ,-,-,asharini3401@yahoo.com,vsmanavalakalai@gmail.com
Asia,Nepal,Kathmandu,Kathmandu,SKY Centre - Nepal,unknown,85.2774207,27.6630019,"Kirtipur, Kathmandu, Nepal",Nepal,Jaysingh Sah,00977 9843366587,-,-,jaysingh.sah@outlook.com,
Europe,Netherlands,Netherlands,Amsterdam,Netherlands SKY Centre,WCSC/AFF/NLD/027,5.1856909,52.0250832," Kloostertuin 17, 3994 ZI, Houen, Netherland",Europe,A/N. Rajah Sagarajah ,0031-620404113,-,-,nsagarajah@gmail.com,
Europe,Norway,Norway,Oslo,SKY Oslo,WCSC/AFF/NOR/025,10.86747472,59.95824693,"Norges Hindu Kultur Senter, 1st floor, (Oslo Sivasubramaniyar Temple Building), Martinsstrandlis vei 10, 0956 OSLO, Norway",Europe,A/N. Jamuna Akilann,0047-48105860,-,-,skyoslo.norway@gmail.com,jamuna.akilann@gmail.com
Europe,Norway,Norway,Stavanger,SKY Stavanger,unknown,5.698413526,58.94678524,"Springarstien 61, 4021 Stavanger, Norway.",Europe,A/N. Rakkini Muralitharan ,"0047-5187 1273, 0047-9227 0116 ",-,-,skyoslo.norway@gmail.com,
Asia,Oman,Muscat,Muscat,SKY Muscat,unknown,58.42447525,23.63668218," Bahwan Clinic, Suhail Bahwan Group, PO Box No.169, Muscat 100, Sultanate of Oman.",UAE & Oman,A/N. Dr. Ashok Jain ,00968-9973 5816,00968 9524 0423,-,sky.muscat.wcsc@gmail.com,rajeshu.easun@gmail.com
Asia,Oman,Sohar,Sohar,SKY Sohar,unknown,56.7292072,24.34004306," Building 825, Villa No.17, Way No.4636, Al Waqaibah, Sohar, Sultanate of Oman.",UAE & Oman,A/N. G. Sairam ,00968-5551 9834,-,-,saibhuvi@gmail.com,bhuvisai@yahoo.com
Asia,Qatar,Al Khor,Al Khor,Khor SKY Meditation Centre,unknown,51.5171049,25.2705454," PO Box 14172, Ibn Sinha Street, 3rd Floor, Flora Tower, Muntaza, Doha , Qatar.",Qatar,SKY Prof. (T) Sudalai Muthu ,00974 - 55519834,0091-9487410435,-,vvssmuthu@gmail.com,
Asia,Qatar,Doha,Doha,Qatar SKY Centre,unknown,51.5171049,25.2705454," PO Box 14172, Ibn Sinha Street, 3rd Floor, Flora Tower, Muntaza, Doha , Qatar.",Qatar,SKY Prof. (T) Sudalai Muthu ,00974 - 55519834,0091-9487410435,-,vvssmuthu@gmail.com,
Asia,Singapore,Singapore,Singapore,Arasa Kesari Sivan Temple,WCSC/APP(S)/SGP/024,103.7300089,1.4193127,"No.25, Sungai Kadut Ave, Singapore - 729 679. Nearest MRT: Kranji",Singapore,A/N. V.K. Varathan ,0065 - 91804476,-,-,vkvarathan@yahoo.com.sg,
Asia,Singapore,Singapore,Singapore,Arulmigu Velmurugan Gnana Muneeswarar Temple,WCSC/APP(S)/SGP/021,103.9081848,1.388959713,"No.50, Rivervale Crescent (Senkang), Singapore - 545 029. Nearest LRT: Bakau",Singapore,A/N. Jaya Rani,0065 - 97680755,-,-,yogasky.sg@gmail.com,
Asia,Singapore,Singapore,Singapore,Bukit Batok Civil Service Club,unknown,103.7493017,1.353197674,"No.91, Bukit Batok West Ave 2, Singapore.",Singapore,-,-,-,-,-,
Asia,Singapore,Singapore,Singapore,Derma Muneeswaran Temple,unknown,103.873139,1.36658032,"Serangoon North Ave 1, Singapore.",Singapore,-,-,-,-,-,
Asia,Singapore,Singapore,Singapore,Hwi Yoh Community Club,unknown,103.8715518,1.373120034,"Serangoon North Ave 3, Singapore",Singapore,-,-,-,-,-,
Asia,Singapore,Singapore,Singapore,Jurong Green Community Centre,unknown,103.709277,1.315148514,"No.90, Boon Lay, Singapore - 649 520",Singapore,-,-,-,-,-,
Asia,Singapore,Singapore,Singapore,Simplified Kundalini Yoga Society,unknown,103.8514333,1.324210596,"No.101, Balestier Road, Singapore - 329 678.",Singapore,"SKY Asst. Prof. (T) G. Centhil Kumar, Master Incharge",0065 96255145, 0065 93874955,0065 96387274,info@skysociety.org.sg,
Asia,Singapore,Singapore,Singapore,SKY Meditation Centre - Singapore (Amma Centre),WCSC/AFF/SGP/020,103.8537566,1.309068988,"3 Hindoo Road, Opp. to Broadway Hotel, Serangoon Road, Singapore - 209 106.",Singapore,"SKY Asst. Prof. (T) G. Centhil Kumar,","0065 90011762, ","0065 9452187,","0065 91804476, 0065 96199157",yogasky.sg@gmail.com,
Asia,Singapore,Singapore,Singapore,Sri Muneeswaran Temple,WCSC/APP(S)/SGP/020,103.798187,1.302685303,"No.3, Common Wealth Drive, Singapore - 149 594. Nearest MRT: Common Wealth -",Singapore,A/N. Tamil Selvi , 0065 - 91410571,-,-,yogasky.sg@gmail.com,
Asia,Singapore,Singapore,Singapore,Sri Ruthra Kaliamman Temple,unknown,103.8139292,1.281814144,"No.100 Depot Road, Singapore.",Singapore,-,-,-,-,bpr783@gmail.com,
Asia,Singapore,Singapore,Singapore,Supreme Kundalini Yoga Society,WCSC/AFF/SGP/017,103.8521866,1.308346132,"No.2, Kampong Kapor Road,(Singai Tamil Sangam) Singapore - 208 674.",Singapore,"SKY Asst. Prof. Bavani Sridhar,","0065-81188374, 0065-96315247, 0065-98188456",-,-,sg.skys.wcsc@gmail.com,sridhargovind@hotmail.com 
Asia,Singapore,Singapore,Singapore,Vethathiri Maharishi Simplified Kundalini Yoga,unknown,103.8678208,1.330383674,"53A, Woodsville Close, Potong Pasir, Singapore - 357 788.",Singapore,SKY Prof. (T) M. Viswalingam SKY Asst. Prof. R. Anbalagan A/N. Senthil Raja,"0065 96624248, 0065 91462157",0065 90033327, 0065 98210187,21viswa@gmail.com,rajpsenthil@yahoo.com
Asia,Sri Lanka,Batticaloa,Batticaloa,Batticoloa SKY Sub Centre,unknown,81.7122953,7.7048747,"Pillayar Kovil Road, Kalladi, Batticoloa.",Sri Lanka,A/N. K.Jeganathan ,0094-779589423 ,0094-777627168,-,-,
Asia,Sri Lanka,Colombo,Colombo,36th Lane SKY Sub Centre,unknown,79.86073168,6.870009219,"36th Lane, Srilanka",Sri Lanka,A/N. Dr. S. Balasubramaniam ,0094-777726732,-,-,susi22bala8@yahoo.com,
Asia,Sri Lanka,Colombo,Colombo,Modera SKY Sub Centre,unknown,79.8634809,6.96149469,"74, Delasalle Street, Modera, Colombo - 15.",Sri Lanka,A/N. A. Kathirvelpillai - President ,0094-755055728,0094-776481939,0094-774084430,-,
Asia,Sri Lanka,Colombo,Colombo,New Chetty Street SKY Sub Centre,unknown,79.86029816,6.944136958,"93, New Chetty Street, Kotahena, Colombo - 13.",Sri Lanka,A/N. C. Kanagaraj - President ,0094-1123913362,0094-774951607,0094-777769183,ckanagaraj7777@gmail.com,
Asia,Sri Lanka,Colombo,Colombo,"Sri Lanka SKY Trust - Wellawatte, Colombo",unknown,79.86281317,6.865945566,"No.53/1A, Ramakrishna Road, Colombo - 6.",Sri Lanka,SKY Prof. (T). A. Maduraiveeran - President,0094 - 776248895,0094 - 777364885, 0094 - 112363516,vasanthakumar955@gmail.com,"psselvaratnam@gmail.com,"
Asia,Sri Lanka,Colombo,Colombo,Viveka SKY Sub Centre,unknown,79.85932614,6.943051698,"Vivekananda Hall, Colombo - 13. Kotahena, Colombo - 13.",Sri Lanka,A/N. P. Marish Rella - President,0094-776034886,0094-775987030,-,marstelahpunitharajah@yahoo.com,
Asia,Sri Lanka,Colombo,Colombo,Wasala Road SKY Sub Centre,unknown,79.86045187,6.949371074,"33/8, Janatha MW Place, Kotahena, Colombo - 13.",Sri Lanka,A/N. H.I. Srimathie - President,0094-777971875,0094-728087302,-, shanthini32@gmail.com,"hishrimathie@gmail.com,"
Asia,Sri Lanka,Hatton,Hatton,Hatton SKY Meditation Centre,unknown,80.57093558,6.831643548,"4/21, 1/1, Pansala Road, Hatton.",Sri Lanka,A/N. N. Balasundaram - President ,0094-714208211,0094-718180122,-,kmchitharan@gmail.com,
Asia,Sri Lanka,Jaffna,Jaffna,Temple Road SKY Sub Centre,unknown,80.0140385,9.673905,"14/4, 1st Lane, Temple Road, Jaffna.",Sri Lanka,A/N. Dharmini ,0094-714711128,0094-774528839,-,devakianne@hotmail.com,
Asia,Sri Lanka,Jaffna,Jaffna,Thirunelvy SKY Sub Centre,unknown,80.0107008,9.6893993,"12, Siva School Lane, Thirunelvy Road, Jaffna.",Sri Lanka,A/N. M. Indiravathi ,0094-775420123,0094-718182087,-,-,
Asia,Sri Lanka,Jaffna,Jaffna,Vannarpannai SKY Meditation Centre,unknown,80.0109279,9.6844054,"3/8, Kesaavil 1st Lane, Vannaarpannai, Jaffna.",Sri Lanka,A/N. S. Muruganandavel - President ,0094-777368745, 0094-771235646,-,parwathy@ymail.com,susi22bala8@yahoo.com
Asia,Sri Lanka,Kodikamam,Kodikamam,Vellampokkatti SKY Sub Centre,unknown,80.22141671,9.686943365,"Vellampokkaddy, Kodikamam.",Sri Lanka, A/N. A. Sarojadevi ,0094-775314654,0094-773694114,-,skyvellam@gmail.com,
Asia,Sri Lanka,Nawalapitiya,Nawalapitiya,Nawalapitiya SKY Sub Centre,unknown,80.53556511,7.054445095,"8V, Theater Road, Nawalapitiya.",Sri Lanka,A/N.Dr.Yoganandhan,0094-773403544,0094-777673580,-,kanapathyasothan@gmail.com,
Asia,Sri Lanka,Vavuniya,Vavuniya,Vavuniya SKY Meditation Centre,unknown,80.3886085,8.7554484,"Kaliyamman Thevasthana Thiyana Mandapam, Mannar Road, Vavuniya.",Sri Lanka,A/N. R. Kirubamoorthy - President A/N. S. Chandiran - Secretary,0094-774926079,0094-752479662,-,-,
Asia,Sri Lanka,Wattala,Wattala,Wattala SKY Sub Centre,unknown,79.8587999,6.9843117,"96B, Hekkitha Road, Wattala, Srilanka.",Sri Lanka,A/N. R. Ganakendiran - President A/N. U. Subramaniam - Secretary,0094-777330451,0094-772205779,-,skywattala@yahoo.com,ganeshk73@hotmail.com
Europe,Switzerland,Zürich,Bahnhaldenstrasse,SKY Zurich,unknown,6.115344275,46.21200619," Av. Edmond-Vaucher 9, 1219- Chatelaine, Geneva, Switzerland.",Europe,A/N. Suvendraraja Thurai raja,0041-7632608110,0041-7651 05729,0041-2279 69473,sky.geneva.swiss@gmail.com,
Asia,Thailand,Bangkok,Bangkok,Bangkok SKY Meditation Centre,unknown,100.5583968,13.73503514," 9B, Siam Mansion, 87 Sukumvit Soi 12, Bangkok 10110, Thailand. ",Thailand,SKY Prof. VR. Mathivanan ,0066-38-533068,0066-2-2517777,0066-87-0790595,mathivanansky@gmail.com,
Europe,UK,London,Harrow,UK SKY Meditation Centre Harrow,unknown,-0.351274902,51.5866424,74 Pinner View Harrow HA1 4QF United Kingdom,Europe,A/N S.Uthayanan,0044-7785241435,,-,"skyuk@vethathiri.ac.in,",
Europe,UK,London,Ilford,EAST LONDON - Ilford SKY Centre,unknown,0.081641798,51.56380793,"Vinayager Temple, 299-303 Ley Street, Ilford IG1 4BN.",Europe,A/N. Gupta - Ilford,0044-7985492367 ,-,-,mt_bals@yahoo.com,
Europe,UK,London,Middlesex,SKY Trust UK,WCSC/APP/GBR/013,-0.331571063,51.58255715,"Victoria Hall, Sheepcote Road, Harrow, Middlesex HA1 2JE, United Kingdom.",Europe,A/N Gangakumaran ,0044-7766442273,-,-,"aurumrajan@yahoo.com,",skyogauk@aol.com
North America,USA,California,Berkeley,SKY Meditation Centre - Bay Area,unknown,-122.2879667,37.82594145,Berkeley CA,USA,"Asst. Prof. Radjendirane Cothandaramane, Mrs. Sharon Walsh",001-520-884-4373,001-510-456-8953,001-916-276-7791,mksreeniv@gmail.com,sky.bayarea@yahoo.com
North America,USA,California,Cupertino,Cupertino SKY Sub Center (SKYBayArea),WCSC/APP(S)/USA/056,-122.04108,37.29747492,"1436,South Stelling Road, Cupertino, CA 95014",USA,A/N. Shanthi Sivanesan,001-408-203-5248,001-408-650-2696,-,shanthijayasekhar@gmail.com,
North America,USA,California,Fremont,Fremont Meditation Centre,WCSC/AFF/USA/003,-121.971982,37.55681531,"2000 Walnut Ave Apt O201, Fremont, CA-94538.",USA,Lakshmi Palaniappan; Murali Sreenivasan,001-510-402-4940,001-510-456-8953,001-510-656-6714,wcsc.co.usa@vethathiri.edu.in,laxmipalani99@yahoo.com
North America,USA,California,Los Angeles,LOS ANGELS SKY Meditation Centre (SOCAL SKY IRVINE),WCSC/APP/ USA/012,-117.8631979,33.69920654,"Mandir, 1732 Reynolds Ave Irvine, CA 92614.",USA,M. Gopal Krishnan ,001-714-679-0519,-,-,socalskyus@gmail.com,murugkrish@yahoo.com
North America,USA,California,Milpitas,Milpitas SKY Sub Center (SKYBayArea),WCSC/APP(S)/USA/017,-121.9181752,37.44682123,"Shirdi Sai Temple, 1221 California Cir Milpitas, CA 95035, USA",USA,A/N. Nagarajan Madhavan Asst. Prof. Shanthi Jayasekar,001-408-585-8750,001-408-203-5248,-,cmnagarajan@yahoo.com,jayasekar@yahoo.com
North America,USA,California,Pleasanton,Pleasanton SKY Sub Center (SKYBayArea),WCSC/APP(S)/USA/055,-121.9106637,37.67519511,"3937, Petrified Forest CT, Pleasanton, CA-94588 USA",USA,Asst. Prof. Rajendran Sarangapani ,001-408-390-1826,-,-,rajendran.sarangapani@gmail.com,
North America,USA,California,San Ramon,San Ramon Meditation Centre,WCSC/APP(S)/USA/019,-121.9821308,37.78664079,"Sri Datta Sai Mandir, 1901 San Ramon Valley Blvd, San Ramon, CA-94583 USA.",USA,A/N. Rajendran Sarangapani,001-408-390-1826,-,-,rajendran.sarangapani@gmail.com,
North America,USA,California,Sunnyvale,Sunnyvale SKY Sub Center (SKYBayArea),WCSC/APP(S)/USA/049,-122.026082,37.34596512,"1476 Floyd AVE, Sunnny vale, CA 94087, USA",USA,"A/N. Arivalagan Angusamy, Master I/C",001-650-575-9633,-,-,ari.angusamy@gmail.com,angusamy@gmail.com
North America,USA,Colorado,Centennial,Denver SKY Meditation Centre - Colorado (USA - West),WCSC/APP(S)/USA/016,-104.8073193,39.6074527,"5979 S Helena Ct, Centennial, CO 80016.",USA,A/N. Sriram Ganesh ,001-303-627-9418,001-720-608-2429,-,sganes@yahoo.com,usa.denver.sky@gmail.com
North America,USA,Colorado,Sacramento,Sacramento Meditation Centre,WCSC/APP(S)/USA/001,-121.2863304,38.82522868,"1101, Halifax Way, Rocklin,California",USA,"A/P. Radjendiran Codandaramane, A/N. Viji Krishnakumar",001-916-276-7791,001-916-749-0124,-,skysacramento@googlegroups.com,c_radjou@yahoo.com
North America,USA,Florida,Miramar,South Florida SKY Meditation Centre,WCSC/APP/USA/031,-80.35732783,25.95969325,"15671,SW 53 Street, Miramar, FL 33027",USA,APT. Raviumar ,001 - 224-374-8314,001-919-397-4210,-,rravikumar27@yahoo.com,
North America,USA,Georgia,Cumming,Atlanta SKY Meditation Center,WCSC/APP/USA/036,-84.18293595,34.11727606,"2475 Old Atlanta Road, Cumming GA 30041",USA,A/N. Chandrasekhar Kuppuswamy ,001-404-451-3972,001-404-919-4117,-,chandkuppu@gmail.com,atlantaskygroup@gmail.com
North America,USA,Illinois,Vernon Hills,Chicago SKY Meditation Center,WCSC/APP/USA/039,-87.96443958,42.23548567,USA - 95765,USA,A/N. Aruloli Rajaram,001-847-984-2036,001-847-281-6078,-,chicago.skyyoga@gmail.com,
North America,USA,Maryland,Ellicott City,Ellicott City SKY Center,WCSC/APP/USA/042,-77.40341516,38.88257342,"13294 D Blueberry LN, Fairefax VA, 22033",USA,A/N. Vikram Renganathan,001-202-897-9054,-,-,vikram.renganathan@gmail.com,
North America,USA,Massachusetts,Norwood,Norwood SKY Center,WCSC/APP/USA/035,-71.22210276,42.17368106,"751 Lansdowne Way, Apt. No.108, Norwood, MA 02062.",USA,A/N. Wilson Jebarajmani,001-617-834-5391,-,-,wilsprabhu@gmail.com,
North America,USA,Michigan,Detroit,Detroit Meditation Sub Centre,WCSC/APP(S)/USA/002,-83.49902568,42.48287755,"SV Temple, Michigan, 26233, Taft Road, Movi, MI-48374, USA",USA,A/N. Subraamniyan Ganapathipilai,001-248-635-6716,001-248-464-4410,-,subraemail@yahoo.com,
North America,USA,Missouri,Ballwin,"SKY Meditation Center, St.Louis",WCSC/APP/USA/038,-90.5791909,38.57539137,"1408 Buckhurst Ct, Ballwin, MO 63021.",USA,A/N. Boomi Senthil Nathan Lakshmanan ,001-650-793-5037,-,-,stlskysociety@gmail.com,senthilsky0@gmail.com
North America,USA,New Jersey,Cranbury,Cranbury SKY Sub Center (SKY NewJersey),WCSC/APP(S)/USA/050,-74.50435989,40.35331876,"39 Friendship Road, Cranbury, NJ 08512.",USA,A/N. Ponbharathi Phhiah ,001-732-397-5631,-,-,tobharathi@gmail.com,
North America,USA,New Jersey,Edison,North Edison SKY Sub Center (SKY NewJersey),WCSC/APP(S)/USA/052,-74.34079905,40.60218872,"212 W Sherman Ave, Edison NJ 08820.",USA,A/N. Selvi Subramanian ,001-201-210-8591,-,-,selvimaharajan@gmail.com,
North America,USA,New Jersey,Edison,South Edison SKY Sub Center (SKY New Jersey),WCSC/APP(S)/USA/051,-74.3316659,40.5506471,"193, Evergreen Road, Edison, NJ 08837.",USA,A/N. Muthuraja M Pillai ,001-551-200-7894,-,-,muthuajar@yahoo.com,
North America,USA,New Jersey,Franklin Park,Franklin Park SKY Center (SKY NewJersey),unknown,-74.53202618,40.44166754,"Y.B.Chois Tae Kwon Do, 3001 Highway 27, Franklin Park, NJ 08823.",USA,A/N. Dr. Priyatarssini ,001-732-595-6802,-,-,priyatarssini@gmail.com,
North America,USA,New Jersey,Freehold,Freehold SKY Sub Center (SKY NewJersey),WCSC/APP(S)/USA/053,-74.27064014,40.28803415,"201 Old Mill Road, Freehold, NJ 07728.",USA,A/N. Sivajyothi Priadeep ,001-732-277-0135,-,-,esivajyothi@yahoo.com,
North America,USA,New Jersey,Jersey City,Jersey City Meditation Center,WCSC/APP(S)/USA/ 054,-74.06374965,40.73707896,"18 Skillman Ave, Jersey City, NJ 07306",USA,A/N. Tarun Mundarth ,001-201-736-9030,-,-,tmundarth@gmail.com,
North America,USA,New Jersey,Monmouth,SKY Meditation Center - New Jersey,WCSC/Aff/USA/032,-74.51813422,40.40507614,"10 Oak tree Road, Monmouth Junction, Newjersy - 08852.",USA,A/N. Priyatarsini Balamuruga ,001-732-595-6802,001-201-736-9030,-,priyatarssini@gmail.com,skynewjersey@gmail.com
North America,USA,New York,New York,New York SKY Center (SKY New York),unknown,-73.703383,40.75012081,"78-14, 270 Street, New Hyde Park, New York - 11040, USA.",USA,SKY Prof. K. Damodaran ,001-718-776-3287,-,-,raginikr@aol.com ,damodaran1951@gmail.com
North America,USA,North Carolina,Morrisville,North Carolina SKY Center,WCSC/APP/USA/014,-78.84097427,35.83302273,406 Trolley Car Way Morrisville NC 27560,USA,A/N. Vikram Renganathan ,001-919-830-9764,-,-,sky.northcarolina@gmail.com,vikram.renganathan@gmail.com
North America,USA,Texas,Bellaire,Houston SKY Center,WCSC/APP/USA/016,-95.45374739,29.69193747,"4522, Maple, Bellaire, Texas 77401, ",USA,SKY Sr. Prof. Meena Narayanasami,001-713-667-7448,-,-,meenanswami@yahoo.com,
North America,USA,Texas,McKinney,McKinney SKY Meditation Center,unknown,-96.76525289,33.2087658,10921 Calvert Pl McKinney TX 75071,USA,A/N. Punitha Venugopal,001-682-321-6823,-,-,punitha.venugopal@gmail.com,
North America,USA,Texas,Plano,Plano SKY Meditation Centre,unknown,-96.75992869,33.09238019,8308 Sand Ridge Dr Plano TX 75025,USA,Asst. Prof.(T). N. Uma Devi,001-469-531-5970,001-469-406-8422,-,vethathiriskydallas@gmail.com,umadavy@yahoo.com
North America,USA,Virginia,Fairfax,Fairfax SKY Center,WCSC/APP/USA/040,-77.49452048,38.91342144,"25452 Schooley Mill Chantilly, Virginia 20152 ",USA,A/N. Siva Kumar Srinivasan,001-703-364-8151,-,-,siva.salem@gmail.com,
North America,USA,Virginia,Richmond,Richmond SKY Center,unknown,-77.62193359,37.64840696,"11801 chase Wellesley Dr, Apt 1213, Richmond, VA23233",USA,A/N. Vikram Renganathan,001-919-930-9764,-,-,vikram.renganathan@gmail.com,
North America,USA,Washington,Bellevue,Bellevue SKY Center (SKYSeattle),WCSC/AFF/USA/002 ,-122.1120672,47.61350686,"408 172nd Pl NE, Bellevue, WA - 98008. ",USA,SKY Prof.(T) V. Meera,001-425-283-3066,-,-,seattleskysociety@gmail.com,
North America,USA,Washington,Sammamish,Seattle SKY Society - Sammamish Centre,unknown,-122.0367283,47.61483498,"555 227th CT NE, Sammamish, 98074.",USA,SKY Asst. Prof. (T) Vikna Rajesh,001-425-445-4491 ,-,-,viknarajesh@yahoo.com,
